,NN_to_ED,NN_to_SD,NN_to_MD,NN_to_NN,NN_to_MW,NN_to_SW,NN_to_EW
1695,0,0,0,0,0,0,0
1696,2,4,5,49,6,0,5
1697,1,4,7,49,8,0,3
1698,1,4,4,51,7,0,5
1699,2,3,4,49,8,0,4
1700,2,3,6,46,5,0,6
1701,2,3,5,47,5,0,5
1702,1,3,6,44,3,0,6
1703,1,2,8,41,8,0,4
1704,1,3,6,46,4,0,6
1705,1,4,5,39,6,0,6
1706,2,6,3,43,8,0,4
1707,2,3,10,41,5,0,3
1708,0,4,8,45,6,0,3
1709,0,3,9,38,4,0,6
1710,1,3,5,45,5,0,6
1711,0,2,8,39,8,0,2
1712,1,1,10,44,5,0,4
1713,0,3,7,41,10,0,1
1714,0,3,9,38,8,0,4
1715,0,0,0,0,0,0,0
1716,0,0,0,0,0,0,0
1717,0,0,0,0,0,0,0
1718,0,0,0,0,0,0,0
1719,0,0,0,0,0,0,0
1720,0,0,0,0,0,0,0
1721,0,0,0,0,0,0,0
1722,0,0,0,0,0,0,0
1723,0,0,0,0,0,0,0
1724,0,0,0,0,0,0,0
1725,0,0,0,0,0,0,0
1726,0,0,0,0,0,0,0
1727,0,0,0,0,0,0,0
1728,0,0,0,0,0,0,0
1729,0,0,0,0,0,0,0
1730,0,0,0,0,0,0,0
1731,0,0,0,0,0,0,0
1732,0,0,0,0,0,0,0
1733,0,0,0,0,0,0,0
1734,0,0,0,0,0,0,0
1735,0,0,0,0,0,0,0
1736,0,0,0,0,0,0,0
1737,0,0,0,0,0,0,0
1738,0,0,0,0,0,0,0
1739,0,0,0,0,0,0,0
1740,0,0,0,0,0,0,0
1741,0,0,0,0,0,0,0
1742,0,0,0,0,0,0,0
1743,0,0,0,0,0,0,0
1744,0,0,0,0,0,0,0
1745,0,0,0,0,0,0,0
1746,0,0,0,0,0,0,0
1747,0,0,0,0,0,0,0
1748,0,0,0,0,0,0,0
1749,0,0,0,0,0,0,0
1750,0,0,0,0,0,0,0
1751,0,0,0,0,0,0,0
1752,0,0,0,0,0,0,0
1753,0,0,0,0,0,0,0
1754,0,0,0,0,0,0,0
1755,0,0,0,0,0,0,0
1756,0,0,0,0,0,0,0
1757,0,0,0,0,0,0,0
1758,0,0,0,0,0,0,0
1759,0,0,0,0,0,0,0
1760,0,0,0,0,0,0,0
1761,0,0,0,0,0,0,0
1762,0,0,0,0,0,0,0
1763,0,0,0,0,0,0,0
1764,0,0,0,0,0,0,0
1765,0,0,0,0,0,0,0
1766,2,4,6,48,8,0,3
1767,2,4,6,51,7,0,3
1768,2,4,8,45,6,0,4
1769,2,4,7,47,7,0,2
1770,2,1,6,47,6,0,4
1771,1,3,6,52,3,0,6
1772,2,0,9,43,8,0,3
1773,1,2,9,41,9,0,3
1774,1,5,3,43,10,0,2
1775,1,4,9,39,7,0,4
1776,1,7,7,38,5,0,5
1777,1,7,10,40,4,0,4
1778,1,5,5,44,5,0,3
1779,0,2,7,38,8,0,5
1780,0,3,6,44,10,0,2
1781,0,2,5,48,8,0,5
1782,1,2,9,42,3,0,7
1783,0,4,9,39,8,0,3
1784,1,2,9,38,10,0,4
1785,1,1,9,43,7,0,4
1786,1,2,6,43,7,0,6
1787,0,0,0,0,0,0,0
1788,0,0,0,0,0,0,0
1789,0,0,0,0,0,0,0
1790,0,0,0,0,0,0,0
1791,0,0,0,0,0,0,0
1792,0,0,0,0,0,0,0
1793,0,0,0,0,0,0,0
1794,0,0,0,0,0,0,0
1795,0,0,0,0,0,0,0
1796,0,0,0,0,0,0,0
1797,0,0,0,0,0,0,0
1798,0,0,0,0,0,0,0
1799,0,0,0,0,0,0,0
1800,0,0,0,0,0,0,0
1801,0,0,0,0,0,0,0
1802,0,0,0,0,0,0,0
1803,0,0,0,0,0,0,0
1804,0,0,0,0,0,0,0
1805,0,0,0,0,0,0,0
1806,0,0,0,0,0,0,0
1807,0,0,0,0,0,0,0
1808,0,0,0,0,0,0,0
1809,0,0,0,0,0,0,0
1810,0,0,0,0,0,0,0
1811,0,0,0,0,0,0,0
1812,0,0,0,0,0,0,0
1813,0,0,0,0,0,0,0
1814,0,0,0,0,0,0,0
1815,0,0,0,0,0,0,0
1816,0,0,0,0,0,0,0
1817,0,0,0,0,0,0,0
1818,0,0,0,0,0,0,0
1819,0,0,0,0,0,0,0
1820,0,0,0,0,0,0,0
1821,0,0,0,0,0,0,0
1822,0,0,0,0,0,0,0
1823,0,0,0,0,0,0,0
1824,0,0,0,0,0,0,0
1825,0,0,0,0,0,0,0
1826,0,0,0,0,0,0,0
1827,0,0,0,0,0,0,0
1828,0,0,0,0,0,0,0
1829,0,0,0,0,0,0,0
1830,0,0,0,0,0,0,0
1831,0,0,0,0,0,0,0
1832,0,0,0,0,0,0,0
1833,0,0,0,0,0,0,0
1834,0,0,0,0,0,0,0
1835,0,0,0,0,0,0,0
1836,2,7,4,48,5,0,5
1837,2,3,9,47,9,0,2
1838,4,0,7,47,9,0,3
1839,2,1,9,45,8,0,2
1840,3,1,5,50,8,0,3
1841,3,0,6,54,5,0,3
1842,1,3,8,43,8,0,2
1843,0,2,7,41,8,0,3
1844,1,3,5,40,10,0,3
1845,0,3,6,43,7,0,6
1846,1,2,6,40,8,0,5
1847,1,6,4,46,6,0,5
1848,2,2,6,46,6,0,4
1849,1,3,4,41,11,0,2
1850,1,2,9,39,8,0,3
1851,1,3,8,42,7,0,6
1852,1,1,9,38,10,0,4
1853,1,4,7,41,5,0,6
1854,0,5,6,44,7,0,5
1855,1,1,7,40,10,0,3
1856,1,0,10,40,7,0,3
1857,0,3,7,40,8,0,4
1858,0,0,0,0,0,0,0
1859,0,0,0,0,0,0,0
1860,0,0,0,0,0,0,0
1861,0,0,0,0,0,0,0
1862,0,0,0,0,0,0,0
1863,0,0,0,0,0,0,0
1864,0,0,0,0,0,0,0
1865,0,0,0,0,0,0,0
1866,0,0,0,0,0,0,0
1867,0,0,0,0,0,0,0
1868,0,0,0,0,0,0,0
1869,0,0,0,0,0,0,0
1870,0,0,0,0,0,0,0
1871,0,0,0,0,0,0,0
1872,0,0,0,0,0,0,0
1873,0,0,0,0,0,0,0
1874,0,0,0,0,0,0,0
1875,0,0,0,0,0,0,0
1876,0,0,0,0,0,0,0
1877,0,0,0,0,0,0,0
1878,0,0,0,0,0,0,0
1879,0,0,0,0,0,0,0
1880,0,0,0,0,0,0,0
1881,0,0,0,0,0,0,0
1882,0,0,0,0,0,0,0
1883,0,0,0,0,0,0,0
1884,0,0,0,0,0,0,0
1885,0,0,0,0,0,0,0
1886,0,0,0,0,0,0,0
1887,0,0,0,0,0,0,0
1888,0,0,0,0,0,0,0
1889,0,0,0,0,0,0,0
1890,0,0,0,0,0,0,0
1891,0,0,0,0,0,0,0
1892,0,0,0,0,0,0,0
1893,0,0,0,0,0,0,0
1894,0,0,0,0,0,0,0
1895,0,0,0,0,0,0,0
1896,0,0,0,0,0,0,0
1897,0,0,0,0,0,0,0
1898,0,0,0,0,0,0,0
1899,0,0,0,0,0,0,0
1900,0,0,0,0,0,0,0
1901,0,0,0,0,0,0,0
1902,0,0,0,0,0,0,0
1903,0,0,0,0,0,0,0
1904,0,0,0,0,0,0,0
1905,0,0,0,0,0,0,0
1906,2,6,7,47,5,0,4
1907,2,1,9,45,8,0,4
1908,3,1,6,48,8,0,4
1909,1,4,7,42,8,0,3
1910,3,2,3,45,7,0,5
1911,1,2,7,49,3,0,6
1912,2,3,5,46,7,0,4
1913,1,2,5,43,8,0,4
1914,1,2,6,38,8,0,5
1915,1,2,7,40,10,0,3
1916,1,1,7,43,10,0,3
1917,1,5,7,44,6,0,4
1918,1,5,5,47,6,0,4
1919,1,2,7,40,8,0,6
1920,2,2,7,36,9,0,7
1921,1,4,7,34,10,0,5
1922,2,4,5,39,9,0,4
1923,2,4,5,44,7,0,5
1924,3,3,4,51,3,0,6
1925,3,0,8,41,7,0,2
1926,2,2,6,43,5,0,3
1927,2,1,4,43,9,0,5
1928,0,4,6,41,9,0,4
1929,0,0,0,0,0,0,0
1930,0,0,0,0,0,0,0
1931,0,0,0,0,0,0,0
1932,0,0,0,0,0,0,0
1933,0,0,0,0,0,0,0
1934,0,0,0,0,0,0,0
1935,0,0,0,0,0,0,0
1936,0,0,0,0,0,0,0
1937,0,0,0,0,0,0,0
1938,0,0,0,0,0,0,0
1939,0,0,0,0,0,0,0
1940,0,0,0,0,0,0,0
1941,0,0,0,0,0,0,0
1942,0,0,0,0,0,0,0
1943,0,0,0,0,0,0,0
1944,0,0,0,0,0,0,0
1945,0,0,0,0,0,0,0
1946,0,0,0,0,0,0,0
1947,0,0,0,0,0,0,0
1948,0,0,0,0,0,0,0
1949,0,0,0,0,0,0,0
1950,0,0,0,0,0,0,0
1951,0,0,0,0,0,0,0
1952,0,0,0,0,0,0,0
1953,0,0,0,0,0,0,0
1954,0,0,0,0,0,0,0
1955,0,0,0,0,0,0,0
1956,0,0,0,0,0,0,0
1957,0,0,0,0,0,0,0
1958,0,0,0,0,0,0,0
1959,0,0,0,0,0,0,0
1960,0,0,0,0,0,0,0
1961,0,0,0,0,0,0,0
1962,0,0,0,0,0,0,0
1963,0,0,0,0,0,0,0
1964,0,0,0,0,0,0,0
1965,0,0,0,0,0,0,0
1966,0,0,0,0,0,0,0
1967,0,0,0,0,0,0,0
1968,0,0,0,0,0,0,0
1969,0,0,0,0,0,0,0
1970,0,0,0,0,0,0,0
1971,0,0,0,0,0,0,0
1972,0,0,0,0,0,0,0
1973,0,0,0,0,0,0,0
1974,0,0,0,0,0,0,0
1975,0,0,0,0,0,0,0
1976,2,3,9,46,6,0,3
1977,2,2,7,44,8,0,4
1978,2,3,9,47,6,0,3
1979,1,6,6,36,10,0,3
1980,3,0,9,41,8,0,3
1981,1,2,8,45,4,0,5
1982,2,3,8,39,6,0,5
1983,2,3,7,45,4,0,5
1984,2,1,6,40,5,0,8
1985,1,0,11,42,3,0,6
1986,0,2,8,39,8,0,5
1987,2,1,7,43,6,0,6
1988,2,3,6,43,6,0,5
1989,2,1,5,42,10,0,4
1990,1,5,6,34,12,0,4
1991,3,4,6,39,9,0,4
1992,4,3,4,45,8,0,5
1993,2,4,5,51,4,0,4
1994,2,3,5,52,4,0,3
1995,3,2,5,51,2,0,4
1996,2,2,6,48,3,0,4
1997,1,3,5,47,5,0,4
1998,0,2,6,44,9,0,4
1999,0,3,7,51,3,0,7
2000,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0
2002,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0
2019,0,0,0,0,0,0,0
2020,0,0,0,0,0,0,0
2021,0,0,0,0,0,0,0
2022,0,0,0,0,0,0,0
2023,0,0,0,0,0,0,0
2024,0,0,0,0,0,0,0
2025,0,0,0,0,0,0,0
2026,0,0,0,0,0,0,0
2027,0,0,0,0,0,0,0
2028,0,0,0,0,0,0,0
2029,0,0,0,0,0,0,0
2030,0,0,0,0,0,0,0
2031,0,0,0,0,0,0,0
2032,0,0,0,0,0,0,0
2033,0,0,0,0,0,0,0
2034,0,0,0,0,0,0,0
2035,0,0,0,0,0,0,0
2036,0,0,0,0,0,0,0
2037,0,0,0,0,0,0,0
2038,0,0,0,0,0,0,0
2039,0,0,0,0,0,0,0
2040,0,0,0,0,0,0,0
2041,0,0,0,0,0,0,0
2042,0,0,0,0,0,0,0
2043,0,0,0,0,0,0,0
2044,0,0,0,0,0,0,0
2045,2,6,6,55,2,0,3
2046,2,2,9,47,7,0,3
2047,2,3,5,49,8,0,2
2048,3,1,8,45,8,0,2
2049,3,2,8,50,4,0,3
2050,2,3,6,49,4,0,6
2051,2,1,7,37,10,0,4
2052,2,1,6,40,8,0,5
2053,1,4,4,42,8,0,4
2054,1,1,6,34,12,0,5
2055,1,0,6,39,8,0,6
2056,0,3,4,46,5,0,6
2057,2,0,5,46,5,0,8
2058,2,4,5,47,3,0,6
2059,3,2,4,46,8,0,4
2060,2,4,8,44,5,0,6
2061,1,7,5,41,8,0,5
2062,0,7,3,40,9,0,6
2063,0,7,4,47,7,0,5
2064,1,4,5,50,4,0,4
2065,2,3,5,48,4,0,5
2066,3,2,5,44,5,0,4
2067,2,3,3,47,6,0,4
2068,2,1,4,48,6,0,5
2069,1,3,4,47,6,0,5
2070,0,3,4,42,7,0,6
2071,0,0,0,0,0,0,0
2072,0,0,0,0,0,0,0
2073,0,0,0,0,0,0,0
2074,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0
2078,0,0,0,0,0,0,0
2079,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0
2083,0,0,0,0,0,0,0
2084,0,0,0,0,0,0,0
2085,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0
2091,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0
2100,0,0,0,0,0,0,0
2101,0,0,0,0,0,0,0
2102,0,0,0,0,0,0,0
2103,0,0,0,0,0,0,0
2104,0,0,0,0,0,0,0
2105,0,0,0,0,0,0,0
2106,0,0,0,0,0,0,0
2107,0,0,0,0,0,0,0
2108,0,0,0,0,0,0,0
2109,0,0,0,0,0,0,0
2110,0,0,0,0,0,0,0
2111,0,0,0,0,0,0,0
2112,0,0,0,0,0,0,0
2113,0,0,0,0,0,0,0
2114,0,0,0,0,0,0,0
2115,1,6,8,46,4,0,3
2116,1,7,5,45,8,0,3
2117,0,5,5,51,5,0,4
2118,1,3,8,39,10,0,3
2119,3,2,8,42,5,0,6
2120,3,2,6,43,11,0,3
2121,1,5,6,40,11,0,3
2122,0,5,6,42,6,0,6
2123,1,1,9,43,7,0,6
2124,2,2,5,42,8,0,7
2125,1,2,4,43,7,0,8
2126,1,5,5,45,6,0,6
2127,3,1,9,38,5,0,7
2128,3,2,4,47,8,0,3
2129,2,6,5,46,4,0,6
2130,2,3,8,43,4,0,7
2131,3,3,8,41,4,0,7
2132,0,7,6,43,6,0,5
2133,0,6,4,49,4,0,6
2134,0,4,6,47,4,0,6
2135,0,5,5,45,4,0,6
2136,1,4,5,41,6,0,6
2137,1,3,6,42,4,0,7
2138,2,2,5,49,4,0,5
2139,1,2,2,53,6,0,6
2140,1,2,5,46,7,0,5
2141,2,1,7,48,5,0,3
2142,1,0,6,53,5,0,5
2143,0,0,0,0,0,0,0
2144,0,0,0,0,0,0,0
2145,0,0,0,0,0,0,0
2146,0,0,0,0,0,0,0
2147,0,0,0,0,0,0,0
2148,0,0,0,0,0,0,0
2149,0,0,0,0,0,0,0
2150,0,0,0,0,0,0,0
2151,0,0,0,0,0,0,0
2152,0,0,0,0,0,0,0
2153,0,0,0,0,0,0,0
2154,0,0,0,0,0,0,0
2155,0,0,0,0,0,0,0
2156,0,0,0,0,0,0,0
2157,0,0,0,0,0,0,0
2158,0,0,0,0,0,0,0
2159,0,0,0,0,0,0,0
2160,0,0,0,0,0,0,0
2161,0,0,0,0,0,0,0
2162,0,0,0,0,0,0,0
2163,0,0,0,0,0,0,0
2164,0,0,0,0,0,0,0
2165,0,0,0,0,0,0,0
2166,0,0,0,0,0,0,0
2167,0,0,0,0,0,0,0
2168,0,0,0,0,0,0,0
2169,0,0,0,0,0,0,0
2170,0,0,0,0,0,0,0
2171,0,0,0,0,0,0,0
2172,0,0,0,0,0,0,0
2173,0,0,0,0,0,0,0
2174,0,0,0,0,0,0,0
2175,0,0,0,0,0,0,0
2176,0,0,0,0,0,0,0
2177,0,0,0,0,0,0,0
2178,0,0,0,0,0,0,0
2179,0,0,0,0,0,0,0
2180,0,0,0,0,0,0,0
2181,0,5,5,40,5,0,8
2182,0,0,0,0,0,0,0
2183,0,0,0,0,0,0,0
2184,0,0,0,0,0,0,0
2185,0,0,0,0,0,0,0
2186,0,6,8,43,7,0,2
2187,2,0,8,43,7,0,6
2188,2,4,6,44,8,0,6
2189,3,2,7,46,7,0,5
2190,3,3,4,49,8,0,5
2191,1,6,7,44,6,0,5
2192,0,8,5,41,7,0,4
2193,2,0,10,48,2,0,7
2194,2,1,10,38,8,0,5
2195,1,3,5,41,8,0,6
2196,2,3,6,41,5,0,7
2197,1,4,6,42,4,0,7
2198,2,4,3,44,8,0,3
2199,3,3,6,50,3,0,6
2200,3,3,7,42,4,0,7
2201,3,4,6,40,5,0,7
2202,2,5,4,44,6,0,6
2203,0,5,5,41,8,0,5
2204,0,4,5,41,7,0,7
2205,0,3,5,45,7,0,6
2206,1,3,5,46,5,0,7
2207,0,1,10,38,6,0,7
2208,0,3,5,50,4,0,7
2209,0,3,5,51,4,0,5
2210,1,1,6,48,7,0,3
2211,2,2,7,52,4,0,4
2212,1,2,7,47,5,0,3
2213,1,2,5,51,4,0,4
2214,0,0,0,0,0,0,0
2215,0,0,0,0,0,0,0
2216,0,0,0,0,0,0,0
2217,0,0,0,0,0,0,0
2218,0,0,0,0,0,0,0
2219,0,0,0,0,0,0,0
2220,0,0,0,0,0,0,0
2221,0,0,0,0,0,0,0
2222,0,0,0,0,0,0,0
2223,0,0,0,0,0,0,0
2224,0,0,0,0,0,0,0
2225,0,0,0,0,0,0,0
2226,0,0,0,0,0,0,0
2227,0,0,0,0,0,0,0
2228,0,0,0,0,0,0,0
2229,0,0,0,0,0,0,0
2230,0,0,0,0,0,0,0
2231,0,0,0,0,0,0,0
2232,0,0,0,0,0,0,0
2233,0,0,0,0,0,0,0
2234,0,0,0,0,0,0,0
2235,0,0,0,0,0,0,0
2236,0,0,0,0,0,0,0
2237,0,0,0,0,0,0,0
2238,0,0,0,0,0,0,0
2239,0,0,0,0,0,0,0
2240,0,0,0,0,0,0,0
2241,0,0,0,0,0,0,0
2242,0,0,0,0,0,0,0
2243,0,0,0,0,0,0,0
2244,0,0,0,0,0,0,0
2245,0,0,0,0,0,0,0
2246,0,0,0,0,0,0,0
2247,0,0,0,0,0,0,0
2248,0,0,0,0,0,0,0
2249,0,0,0,0,0,0,0
2250,0,6,5,42,7,0,6
2251,0,4,8,41,7,0,5
2252,0,4,11,34,8,0,4
2253,0,4,10,39,5,0,7
2254,0,0,0,0,0,0,0
2255,1,5,7,40,8,0,3
2256,2,5,6,41,7,0,6
2257,2,2,2,49,9,0,5
2258,2,3,8,38,9,0,4
2259,2,3,7,41,7,0,6
2260,3,3,5,49,5,0,6
2261,2,4,9,40,6,0,5
2262,1,6,8,43,5,0,3
2263,1,2,6,40,11,0,4
2264,2,0,8,40,12,0,5
2265,2,1,7,40,11,0,3
2266,4,1,5,41,8,0,6
2267,1,4,6,36,9,0,6
2268,2,6,5,40,7,0,4
2269,3,4,4,48,3,0,7
2270,3,5,4,44,5,0,7
2271,3,4,6,41,6,0,6
2272,2,2,7,41,7,0,6
2273,3,1,2,44,8,0,7
2274,1,3,4,40,9,0,6
2275,1,2,4,48,7,0,7
2276,2,1,4,45,8,0,7
2277,1,2,6,42,6,0,7
2278,0,2,6,47,6,0,8
2279,1,2,7,45,4,0,7
2280,1,1,8,46,5,0,6
2281,2,2,7,51,2,0,7
2282,1,1,5,55,5,0,5
2283,1,3,6,47,4,0,3
2284,0,0,0,0,0,0,0
2285,0,0,0,0,0,0,0
2286,0,0,0,0,0,0,0
2287,0,0,0,0,0,0,0
2288,0,0,0,0,0,0,0
2289,0,0,0,0,0,0,0
2290,0,0,0,0,0,0,0
2291,0,0,0,0,0,0,0
2292,0,0,0,0,0,0,0
2293,0,0,0,0,0,0,0
2294,0,0,0,0,0,0,0
2295,0,0,0,0,0,0,0
2296,0,0,0,0,0,0,0
2297,0,0,0,0,0,0,0
2298,0,0,0,0,0,0,0
2299,0,0,0,0,0,0,0
2300,0,0,0,0,0,0,0
2301,0,0,0,0,0,0,0
2302,0,0,0,0,0,0,0
2303,0,0,0,0,0,0,0
2304,0,0,0,0,0,0,0
2305,0,0,0,0,0,0,0
2306,0,0,0,0,0,0,0
2307,0,0,0,0,0,0,0
2308,0,0,0,0,0,0,0
2309,0,0,0,0,0,0,0
2310,0,0,0,0,0,0,0
2311,0,0,0,0,0,0,0
2312,0,0,0,0,0,0,0
2313,0,0,0,0,0,0,0
2314,0,0,0,0,0,0,0
2315,0,0,0,0,0,0,0
2316,0,0,0,0,0,0,0
2317,0,0,0,0,0,0,0
2318,0,0,0,0,0,0,0
2319,2,3,9,41,5,0,4
2320,1,4,11,40,6,0,4
2321,2,4,9,43,5,0,4
2322,1,2,10,33,6,0,5
2323,0,5,6,43,9,0,3
2324,0,0,0,0,0,0,0
2325,1,4,4,48,3,0,6
2326,1,4,4,41,6,0,3
2327,1,1,5,46,6,0,5
2328,0,2,10,44,6,0,3
2329,0,2,9,44,6,0,5
2330,2,2,6,37,9,0,5
2331,2,5,6,44,8,0,3
2332,1,5,5,48,5,0,5
2333,1,6,3,42,7,0,5
2334,2,4,5,40,9,0,5
2335,2,3,8,34,6,0,7
2336,3,1,8,38,4,0,9
2337,1,5,6,41,4,0,9
2338,3,3,4,37,8,0,7
2339,4,4,6,41,7,0,6
2340,3,3,8,42,6,0,6
2341,3,3,5,44,7,0,6
2342,3,0,6,46,6,0,6
2343,3,0,4,42,8,0,6
2344,1,3,4,41,9,0,5
2345,1,3,4,46,7,0,7
2346,2,2,3,45,5,0,8
2347,0,2,5,38,6,0,7
2348,0,4,4,41,8,0,6
2349,1,2,6,46,6,0,7
2350,1,2,5,52,5,0,5
2351,2,2,8,49,3,0,6
2352,1,2,5,53,5,0,6
2353,0,2,8,47,7,0,2
2354,1,2,9,45,5,0,3
2355,1,4,6,39,5,0,5
2356,1,4,6,39,8,0,4
2357,2,3,5,40,9,0,4
2358,0,0,0,0,0,0,0
2359,0,0,0,0,0,0,0
2360,0,0,0,0,0,0,0
2361,0,0,0,0,0,0,0
2362,0,0,0,0,0,0,0
2363,0,0,0,0,0,0,0
2364,0,0,0,0,0,0,0
2365,0,0,0,0,0,0,0
2366,0,0,0,0,0,0,0
2367,0,0,0,0,0,0,0
2368,0,0,0,0,0,0,0
2369,0,0,0,0,0,0,0
2370,0,0,0,0,0,0,0
2371,0,0,0,0,0,0,0
2372,0,0,0,0,0,0,0
2373,0,0,0,0,0,0,0
2374,0,0,0,0,0,0,0
2375,0,0,0,0,0,0,0
2376,0,0,0,0,0,0,0
2377,0,0,0,0,0,0,0
2378,0,0,0,0,0,0,0
2379,0,0,0,0,0,0,0
2380,0,0,0,0,0,0,0
2381,0,0,0,0,0,0,0
2382,0,0,0,0,0,0,0
2383,0,0,0,0,0,0,0
2384,0,0,0,0,0,0,0
2385,0,0,0,0,0,0,0
2386,0,0,0,0,0,0,0
2387,0,0,0,0,0,0,0
2388,0,4,6,40,9,0,4
2389,1,3,8,43,9,0,2
2390,1,2,11,48,5,0,3
2391,0,6,5,44,7,0,3
2392,0,4,7,41,7,0,4
2393,0,5,4,48,8,0,3
2394,0,5,6,41,6,0,5
2395,0,5,5,45,5,0,6
2396,0,8,3,41,7,0,6
2397,0,3,9,39,6,0,6
2398,0,1,11,43,4,0,5
2399,0,3,9,44,5,0,3
2400,2,2,8,47,6,0,3
2401,1,5,4,45,7,0,4
2402,1,5,6,41,8,0,3
2403,2,5,3,46,7,0,5
2404,2,6,5,43,8,0,5
2405,1,5,7,37,10,0,5
2406,2,3,10,31,10,0,6
2407,1,5,8,40,6,0,6
2408,2,3,7,44,4,0,7
2409,1,6,5,36,6,0,7
2410,3,4,3,49,6,0,6
2411,4,1,8,43,5,0,7
2412,3,1,4,47,6,0,6
2413,3,0,5,45,6,0,7
2414,1,2,6,44,8,0,6
2415,1,3,4,44,9,0,6
2416,1,3,3,45,7,0,6
2417,1,1,4,45,7,0,6
2418,0,2,6,44,6,0,6
2419,0,4,5,44,7,0,6
2420,2,1,6,44,7,0,6
2421,1,3,7,46,4,0,7
2422,1,1,8,47,7,0,4
2423,1,2,10,43,6,0,4
2424,0,4,7,42,7,0,3
2425,1,5,6,31,11,0,4
2426,1,5,5,37,8,0,6
2427,1,4,5,38,10,0,5
2428,0,0,0,0,0,0,0
2429,0,0,0,0,0,0,0
2430,0,0,0,0,0,0,0
2431,0,0,0,0,0,0,0
2432,0,0,0,0,0,0,0
2433,0,0,0,0,0,0,0
2434,0,0,0,0,0,0,0
2435,0,1,10,40,10,0,4
2436,0,0,0,0,0,0,0
2437,0,0,0,0,0,0,0
2438,0,0,0,0,0,0,0
2439,0,0,0,0,0,0,0
2440,0,0,0,0,0,0,0
2441,0,0,0,0,0,0,0
2442,0,0,0,0,0,0,0
2443,0,0,0,0,0,0,0
2444,0,0,0,0,0,0,0
2445,0,0,0,0,0,0,0
2446,0,0,0,0,0,0,0
2447,0,0,0,0,0,0,0
2448,0,0,0,0,0,0,0
2449,0,0,0,0,0,0,0
2450,0,0,0,0,0,0,0
2451,0,0,0,0,0,0,0
2452,0,0,0,0,0,0,0
2453,0,0,0,0,0,0,0
2454,0,0,0,0,0,0,0
2455,0,0,0,0,0,0,0
2456,0,0,0,0,0,0,0
2457,0,0,0,0,0,0,0
2458,0,0,0,0,0,0,0
2459,0,0,0,0,0,0,0
2460,0,0,0,0,0,0,0
2461,0,6,7,44,8,0,2
2462,0,7,4,50,5,0,4
2463,1,5,4,49,5,0,6
2464,0,6,5,39,9,0,5
2465,0,7,4,37,9,0,5
2466,0,5,6,32,12,0,5
2467,0,5,7,41,4,0,8
2468,0,3,10,37,5,0,6
2469,0,2,10,41,6,0,5
2470,0,4,6,45,9,0,3
2471,2,4,6,45,7,0,3
2472,2,4,9,37,7,0,2
2473,2,5,4,52,5,0,3
2474,1,5,6,44,9,0,4
2475,1,4,7,41,9,0,4
2476,1,4,6,36,8,0,8
2477,0,4,8,36,7,0,6
2478,2,1,8,42,4,0,5
2479,2,4,6,44,4,0,6
2480,3,3,6,38,9,0,4
2481,3,2,5,50,5,0,5
2482,3,0,7,40,8,0,4
2483,3,1,3,47,9,0,5
2484,1,2,6,44,6,0,6
2485,1,2,7,42,6,0,6
2486,1,3,4,49,4,0,7
2487,1,1,6,46,5,0,6
2488,1,1,6,49,4,0,6
2489,2,0,6,43,7,0,6
2490,2,0,8,44,8,0,4
2491,2,1,8,43,7,0,4
2492,2,2,4,52,4,0,6
2493,1,1,6,48,5,0,6
2494,1,3,10,38,7,0,4
2495,0,6,3,42,7,0,4
2496,1,7,4,36,11,0,3
2497,2,0,8,40,9,0,4
2498,0,0,0,0,0,0,0
2499,0,0,0,0,0,0,0
2500,0,0,0,0,0,0,0
2501,0,0,0,0,0,0,0
2502,0,0,0,0,0,0,0
2503,0,0,0,0,0,0,0
2504,0,0,0,0,0,0,0
2505,0,2,12,37,8,0,4
2506,0,0,0,0,0,0,0
2507,0,0,0,0,0,0,0
2508,0,0,0,0,0,0,0
2509,0,0,0,0,0,0,0
2510,0,0,0,0,0,0,0
2511,0,0,0,0,0,0,0
2512,0,0,0,0,0,0,0
2513,0,0,0,0,0,0,0
2514,0,0,0,0,0,0,0
